1position_x,2positon_y,3position_x,4positon_y,5position_x,6positon_y,7position_x,8positon_y,9position_x,10positon_y,11position_x,12positon_y,13position_x,14positon_y,15position_x,16positon_y,17position_x,18positon_y,19position_x,20positon_y,21position_x,22positon_y,23position_x,24positon_y
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4411.23876953125,625.91259765625,-3076.4599609375,1747.579345703125,16.0,17.0,18,19,20,21,-3148.84814453125,544.969970703125,24
1,5847.63916015625,4359.94921875,3390.0302734375,3132.16845703125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.61328125,4577.49072265625,18,19,20,21,22.0,23.0,24
1,5847.287109375,4357.9345703125,3389.32275390625,3131.69970703125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.17236328125,4575.7099609375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4411.12451171875,625.5186767578125,-3077.186767578125,1749.135986328125,16.0,17.0,18,19,20,21,-3148.567626953125,544.9407958984375,24
1,5848.44970703125,4357.8876953125,3389.544189453125,3131.771240234375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.68115234375,4575.60498046875,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4411.18701171875,625.9109497070312,-3076.798828125,1747.08544921875,16.0,17.0,18,19,20,21,-3150.05712890625,543.9134521484375,24
1,5848.40869140625,4357.4482421875,3388.563720703125,3132.1787109375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.1318359375,4576.02099609375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.4453125,625.9439086914062,-3077.51806640625,1747.6175537109375,16.0,17.0,18,19,20,21,-3149.9375,544.6383056640625,24
1,5847.92041015625,4356.7421875,3389.225830078125,3132.141357421875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.2978515625,4578.232421875,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4411.3564453125,626.5142211914062,-3077.3916015625,1748.2882080078125,16.0,17.0,18,19,20,21,-3149.048828125,544.8405151367188,24
1,5847.3955078125,4358.66845703125,3388.998046875,3131.502685546875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.51611328125,4573.95751953125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.38330078125,624.449951171875,-3076.71337890625,1747.31005859375,16.0,17.0,18,19,20,21,-3150.517822265625,544.9136352539062,24
1,5847.92138671875,4356.8388671875,3389.570068359375,3131.498291015625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.4658203125,4574.427734375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.7841796875,626.0989990234375,-3077.216796875,1748.732177734375,16.0,17.0,18,19,20,21,-3148.986083984375,544.15185546875,24
1,5849.17236328125,4359.95361328125,3389.814208984375,3132.40185546875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.7880859375,4574.482421875,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.58837890625,625.3102416992188,-3077.422119140625,1747.9638671875,16.0,17.0,18,19,20,21,-3150.775390625,544.7139282226562,24
1,5847.9296875,4357.2177734375,3389.4423828125,3131.273681640625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.341796875,4575.63427734375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.4453125,625.9130859375,-3076.943115234375,1748.9884033203125,16.0,17.0,18,19,20,21,-3147.90869140625,545.0846557617188,24
1,5848.087890625,4359.61376953125,3389.347900390625,3131.984619140625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.990234375,4579.03857421875,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.54931640625,625.9417114257812,-3077.815673828125,1747.7056884765625,16.0,17.0,18,19,20,21,-3148.90673828125,544.840087890625,24
1,5847.87939453125,4357.419921875,3390.01220703125,3132.14208984375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.056640625,4576.0966796875,18,19,20,21,22.0,23.0,24
1,5848.37548828125,4359.5205078125,3389.0947265625,3130.94482421875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.53564453125,4575.3154296875,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.14697265625,625.024169921875,-3077.198486328125,1747.888427734375,16.0,17.0,18,19,20,21,-3149.583984375,545.3048706054688,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4411.03125,626.0689697265625,-3077.789794921875,1748.908935546875,16.0,17.0,18,19,20,21,-3151.234619140625,544.6910400390625,24
1,5847.138671875,4360.3173828125,3389.452880859375,3130.800048828125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.1962890625,4575.318359375,18,19,20,21,22.0,23.0,24
1,5848.1513671875,4357.25537109375,3389.482421875,3131.39990234375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.93896484375,4575.2998046875,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4409.93896484375,624.2984619140625,-3077.025146484375,1747.5538330078125,16.0,17.0,18,19,20,21,-3151.193359375,545.1942138671875,24
1,5848.66064453125,4358.22021484375,3389.565185546875,3131.21923828125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.96044921875,4576.2333984375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.72216796875,626.1912231445312,-3076.92236328125,1749.570068359375,16.0,17.0,18,19,20,21,-3149.512939453125,546.26513671875,24
1,5848.02734375,4358.1025390625,3389.805419921875,3131.769287109375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.5693359375,4575.88330078125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4409.703125,625.0942993164062,-3076.94091796875,1748.093994140625,16.0,17.0,18,19,20,21,-3150.26416015625,544.6507568359375,24
1,5846.9892578125,4360.19140625,3390.703369140625,3132.060546875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5940.42822265625,4575.16064453125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.3916015625,626.5673828125,-3077.1728515625,1749.682373046875,16.0,17.0,18,19,20,21,-3148.504638671875,545.4642944335938,24
1,5847.74072265625,4357.57080078125,3389.3681640625,3132.217041015625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.67138671875,4576.1640625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.39404296875,625.3151245117188,-3076.28662109375,1747.1806640625,16.0,17.0,18,19,20,21,-3149.964111328125,545.538330078125,24
1,5847.6669921875,4357.52099609375,3389.462646484375,3132.30517578125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.19775390625,4574.9375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.3837890625,625.6967163085938,-3076.943115234375,1749.0450439453125,16.0,17.0,18,19,20,21,-3150.01611328125,544.4469604492188,24
1,5848.6142578125,4356.6572265625,3389.827880859375,3132.56689453125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.259765625,4576.99853515625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.123046875,625.1279296875,-3076.7626953125,1747.9736328125,16.0,17.0,18,19,20,21,-3150.506103515625,545.3657836914062,24
1,5848.6865234375,4358.16259765625,3389.13818359375,3132.142333984375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.64404296875,4576.412109375,18,19,20,21,22.0,23.0,24
1,5847.04931640625,4359.765625,3389.373046875,3131.59521484375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.13525390625,4577.7607421875,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4409.80029296875,624.9420776367188,-3077.754638671875,1748.036865234375,16.0,17.0,18,19,20,21,-3149.965576171875,544.5281982421875,24
1,5847.95458984375,4357.5263671875,3389.191650390625,3132.3662109375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.07177734375,4575.6025390625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.92431640625,626.4437866210938,-3077.801513671875,1749.3223876953125,16.0,17.0,18,19,20,21,-3150.9833984375,545.3842163085938,24
1,5848.34619140625,4356.9599609375,3390.354736328125,3132.48828125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5940.78564453125,4575.61376953125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.4072265625,626.0014038085938,-3077.302978515625,1747.944580078125,16.0,17.0,18,19,20,21,-3150.8818359375,545.7199096679688,24
1,5847.958984375,4357.44921875,3389.64599609375,3130.824462890625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5940.76220703125,4576.1982421875,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4409.93408203125,625.3291015625,-3077.54931640625,1747.432373046875,16.0,17.0,18,19,20,21,-3150.697509765625,544.3011474609375,24
1,5847.49267578125,4357.0341796875,3389.3564453125,3132.210693359375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.75048828125,4576.08056640625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.75244140625,626.1943359375,-3077.614013671875,1748.966796875,16.0,17.0,18,19,20,21,-3150.76123046875,546.3057861328125,24
1,5847.81787109375,4359.634765625,3390.0947265625,3131.94580078125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.05419921875,4575.83740234375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4409.50537109375,625.8345947265625,-3077.651611328125,1748.2216796875,16.0,17.0,18,19,20,21,-3151.203369140625,544.65966796875,24
1,5847.61328125,4357.60546875,3389.837158203125,3131.552734375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.412109375,4575.537109375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.6318359375,626.1949462890625,-3077.64599609375,1748.1824951171875,16.0,17.0,18,19,20,21,-3150.537841796875,546.2122802734375,24
1,5847.68896484375,4359.73193359375,3390.136962890625,3131.471923828125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.49267578125,4575.98193359375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.13134765625,625.3689575195312,-3076.421875,1748.3099365234375,16.0,17.0,18,19,20,21,-3150.677978515625,544.4961547851562,24
1,5847.83251953125,4357.0615234375,3388.568359375,3130.78515625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.30078125,4576.31298828125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.38818359375,625.7871704101562,-3077.38525390625,1747.0833740234375,16.0,17.0,18,19,20,21,-3150.8671875,544.0654296875,24
1,5847.365234375,4358.16259765625,3389.738037109375,3132.378173828125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.65673828125,4576.6943359375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4411.58642578125,626.1015014648438,-3077.20654296875,1748.1448974609375,16.0,17.0,18,19,20,21,-3150.5595703125,544.8765258789062,24
1,5847.71533203125,4357.3095703125,3390.2802734375,3132.142822265625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.1748046875,4576.345703125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4409.1044921875,625.53125,-3077.19189453125,1747.634033203125,16.0,17.0,18,19,20,21,-3150.929931640625,545.2911987304688,24
1,5847.1923828125,4356.982421875,3389.799072265625,3132.22802734375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.1279296875,4575.716796875,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4411.5166015625,625.8150634765625,-3077.726806640625,1748.8505859375,16.0,17.0,18,19,20,21,-3150.508544921875,546.8421020507812,24
1,5847.7734375,4357.1865234375,3388.810791015625,3131.56103515625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.07373046875,4575.09228515625,18,19,20,21,22.0,23.0,24
1,5848.11962890625,4357.4892578125,3390.11376953125,3131.918701171875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5940.6884765625,4575.23974609375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.0625,624.4683227539062,-3077.253173828125,1747.421630859375,16.0,17.0,18,19,20,21,-3150.211181640625,544.6049194335938,24
1,5848.05078125,4357.1962890625,3390.208251953125,3132.018310546875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,16.0,17.0,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.9921875,625.6405029296875,-3076.8056640625,1749.143798828125,16.0,17.0,18,19,20,21,-3150.79638671875,544.5462036132812,24
1,5846.94580078125,4359.35107421875,3389.728271484375,3132.537841796875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.67626953125,4577.9365234375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.45068359375,625.8375854492188,-3076.506591796875,1747.2342529296875,16.0,17.0,18,19,20,21,-3151.803955078125,544.9146728515625,24
1,5847.79248046875,4357.54833984375,3389.5869140625,3131.702880859375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.318359375,4576.08984375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4409.82958984375,625.93701171875,-3076.765869140625,1747.2392578125,16.0,17.0,18,19,20,21,-3150.560302734375,545.6454467773438,24
1,5847.52197265625,4358.17822265625,3389.97265625,3132.6572265625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5940.85546875,4574.91748046875,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4411.6435546875,626.0698852539062,-3076.84814453125,1748.58447265625,16.0,17.0,18,19,20,21,-3149.498291015625,545.1348266601562,24
1,5847.16650390625,4357.7119140625,3390.146484375,3132.339111328125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.69287109375,4575.65234375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4409.896484375,625.3533325195312,-3077.302001953125,1748.3365478515625,16.0,17.0,18,19,20,21,-3151.51123046875,544.123046875,24
1,5848.0908203125,4357.87353515625,3388.777587890625,3131.83984375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.642578125,4577.93017578125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.75390625,625.9140625,-3077.8916015625,1748.673828125,16.0,17.0,18,19,20,21,-3149.251953125,544.804443359375,24
1,5848.37646484375,4359.8544921875,3389.620361328125,3131.932861328125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.30126953125,4576.4111328125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4409.3994140625,624.1770629882812,-3077.022705078125,1748.468994140625,16.0,17.0,18,19,20,21,-3151.17822265625,544.142822265625,24
1,5848.96533203125,4359.54541015625,3389.33740234375,3131.328125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.55517578125,4575.130859375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.61328125,625.2844848632812,-3076.565185546875,1748.7274169921875,16.0,17.0,18,19,20,21,-3150.1962890625,544.7105712890625,24
1,5847.56640625,4357.0595703125,3389.75439453125,3131.851806640625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.33251953125,4576.23095703125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4411.00927734375,626.2860717773438,-3076.836181640625,1748.6163330078125,16.0,17.0,18,19,20,21,-3149.063232421875,544.70703125,24
1,5847.638671875,4360.14892578125,3389.602783203125,3132.0302734375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.25830078125,4576.017578125,18,19,20,21,22.0,23.0,24
1,5847.34423828125,4356.0283203125,3388.8974609375,3131.944091796875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.15185546875,4574.90185546875,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.6181640625,626.2877807617188,-3076.99365234375,1747.86181640625,16.0,17.0,18,19,20,21,-3150.6982421875,546.472412109375,24
1,5847.95703125,4357.82080078125,3390.37158203125,3131.5107421875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5940.9697265625,4575.5234375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4409.2548828125,625.0044555664062,-3078.3349609375,1748.325927734375,16.0,17.0,18,19,20,21,-3149.4384765625,545.0770263671875,24
1,5847.5908203125,4356.90625,3390.194580078125,3131.564697265625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.361328125,4576.173828125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.33642578125,624.6629638671875,-3077.524658203125,1748.0303955078125,16.0,17.0,18,19,20,21,-3150.72119140625,544.9718627929688,24
1,5846.90576171875,4357.10205078125,3389.21484375,3132.23974609375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.2490234375,4575.59326171875,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4411.21728515625,625.7301635742188,-3076.824462890625,1748.72900390625,16.0,17.0,18,19,20,21,-3150.6162109375,544.3748779296875,24
1,5848.24365234375,4356.541015625,3389.412109375,3131.721923828125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.81689453125,4574.447265625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4409.60009765625,624.6487426757812,-3077.310302734375,1748.8492431640625,16.0,17.0,18,19,20,21,-3150.707275390625,545.6727294921875,24
1,5847.61669921875,4356.84423828125,3389.51806640625,3131.062744140625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.041015625,4575.96044921875,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.4716796875,625.332763671875,-3077.6923828125,1747.9486083984375,16.0,17.0,18,19,20,21,-3149.6611328125,545.0052490234375,24
1,5847.42431640625,4357.1640625,3389.54150390625,3132.31591796875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.349609375,4575.513671875,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4409.5068359375,626.3211059570312,-3077.094970703125,1749.0540771484375,16.0,17.0,18,19,20,21,-3150.612548828125,543.78759765625,24
1,5847.1796875,4357.29150390625,3390.06591796875,3131.610595703125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.3388671875,4575.541015625,18,19,20,21,22.0,23.0,24
1,5848.494140625,4359.720703125,3389.097412109375,3131.8681640625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.82470703125,4575.44287109375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.41259765625,626.0655517578125,-3076.7734375,1748.6175537109375,16.0,17.0,18,19,20,21,-3150.455078125,544.7496337890625,24
1,5848.44873046875,4357.94287109375,3390.962646484375,3131.602294921875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.6318359375,4575.37646484375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4411.63671875,625.7344360351562,-3077.10888671875,1747.6859130859375,16.0,17.0,18,19,20,21,-3149.948974609375,544.77734375,24
1,5847.2158203125,4359.39697265625,3389.7412109375,3132.57177734375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5939.9892578125,4574.669921875,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.8427734375,625.350341796875,-3076.96533203125,1748.1781005859375,16.0,17.0,18,19,20,21,-3148.699951171875,544.7723999023438,24
1,5848.255859375,4357.9892578125,3390.315185546875,3132.3740234375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.89306640625,4576.13330078125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.2802734375,625.3599853515625,-3076.8388671875,1747.8958740234375,16.0,17.0,18,19,20,21,-3151.30322265625,545.17822265625,24
1,5847.103515625,4355.76025390625,3388.992919921875,3131.756103515625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5940.80029296875,4575.29833984375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.85693359375,625.8104858398438,-3077.0517578125,1748.72802734375,16.0,17.0,18,19,20,21,-3148.162109375,544.4649658203125,24
1,5848.49072265625,4357.0009765625,3389.5712890625,3132.282958984375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5940.9814453125,4576.70703125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4409.765625,626.0635375976562,-3077.757568359375,1746.9215087890625,16.0,17.0,18,19,20,21,-3149.56396484375,544.4420166015625,24
1,5848.0283203125,4357.11474609375,3390.17578125,3131.26904296875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.0634765625,4576.05126953125,18,19,20,21,22.0,23.0,24
1,5848.48193359375,4359.6689453125,3390.36083984375,3131.86474609375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.91552734375,4579.03759765625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.3388671875,625.6265258789062,-3077.555419921875,1748.995849609375,16.0,17.0,18,19,20,21,-3149.87109375,544.49609375,24
1,5848.65576171875,4357.62109375,3389.5751953125,3132.056884765625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.19189453125,4576.0302734375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.4755859375,626.2520751953125,-3076.880615234375,1748.788818359375,16.0,17.0,18,19,20,21,-3150.186767578125,547.0843505859375,24
1,5848.126953125,4359.66845703125,3390.041259765625,3131.517333984375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.18896484375,4575.71533203125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.14453125,626.1287841796875,-3077.099365234375,1747.372802734375,16.0,17.0,18,19,20,21,-3149.74658203125,545.100830078125,24
1,5847.53662109375,4360.048828125,3390.160400390625,3131.638671875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.2197265625,4576.412109375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4409.93408203125,625.4622802734375,-3076.919677734375,1749.5054931640625,16.0,17.0,18,19,20,21,-3149.746826171875,544.9718017578125,24
1,5849.45361328125,4357.00927734375,3389.714599609375,3131.750732421875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.927734375,4575.59130859375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.46142578125,625.7193603515625,-3076.682373046875,1747.0108642578125,16.0,17.0,18,19,20,21,-3149.522705078125,544.2935180664062,24
1,5848.83984375,4357.775390625,3390.013427734375,3132.487548828125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.5009765625,4578.3466796875,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.9345703125,625.8783569335938,-3077.417724609375,1749.1368408203125,16.0,17.0,18,19,20,21,-3149.15576171875,544.675537109375,24
1,5847.40869140625,4357.7529296875,3389.3232421875,3131.12841796875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.50830078125,4575.94873046875,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.595703125,625.171630859375,-3077.204345703125,1747.7110595703125,16.0,17.0,18,19,20,21,-3149.563232421875,544.64208984375,24
1,5848.4990234375,4358.26171875,3390.427734375,3131.33740234375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.90478515625,4577.6171875,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.8447265625,625.6802978515625,-3077.334228515625,1747.4622802734375,16.0,17.0,18,19,20,21,-3149.7890625,546.0247802734375,24
1,5848.5673828125,4357.04345703125,3389.717529296875,3131.92578125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.41845703125,4576.2333984375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.29296875,625.3426513671875,-3077.208251953125,1748.2327880859375,16.0,17.0,18,19,20,21,-3149.902099609375,545.2532348632812,24
1,5848.654296875,4357.45458984375,3389.171630859375,3132.140380859375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.533203125,4576.5166015625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.47607421875,625.7894287109375,-3077.087646484375,1748.847412109375,16.0,17.0,18,19,20,21,-3150.1640625,544.3109130859375,24
1,5847.43310546875,4359.369140625,3389.5595703125,3132.41162109375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.458984375,4577.857421875,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.24609375,624.475341796875,-3077.46337890625,1747.452880859375,16.0,17.0,18,19,20,21,-3149.2451171875,544.9766235351562,24
1,5849.00439453125,4357.62744140625,3390.343017578125,3132.316162109375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.3388671875,4574.875,18,19,20,21,22.0,23.0,24
1,5847.91650390625,4357.26953125,3390.001953125,3132.395751953125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5940.904296875,4576.3115234375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.7373046875,626.0049438476562,-3076.59326171875,1747.64501953125,16.0,17.0,18,19,20,21,-3148.7822265625,545.6388549804688,24
1,5848.0908203125,4356.9248046875,3389.935791015625,3131.818115234375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.83740234375,4577.76416015625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4411.21875,624.836181640625,-3077.966064453125,1748.6458740234375,16.0,17.0,18,19,20,21,-3148.26318359375,544.7685546875,24
1,5848.3408203125,4359.82861328125,3390.383544921875,3131.75439453125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.98681640625,4575.873046875,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.73046875,625.850341796875,-3076.61181640625,1748.38330078125,16.0,17.0,18,19,20,21,-3150.24169921875,545.303955078125,24
1,5848.5947265625,4357.9990234375,3390.25830078125,3131.52587890625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.953125,4575.78173828125,18,19,20,21,22.0,23.0,24
